client_ip_addr,server_ip_addr,client_port,server_port,protocol,app,node,time,total_byte,total_packet,tcp_retransmisson_packet,tcp_segment_lost_packet,client_max_ack_delay,server_max_ack_delay,tcp_syn_packet,tcp_synack_packet,client_tcp_fin_packet,server_tcp_fin_packet,tcp_syn_ratio,client_tcp_fin_ratio,client_avg_ack_delay,server_avg_ack_delay,tcp_shakehands_total_count,connection_rst,connection_noresponse,tcp_shakehands_failed_count,slowconnect,tcp_transaction_no_response_count,tcp_transaction_total_count,tcp_transaction_worse_count,tcp_transaction_max_rtt,tcp_window_0,isabn,time_1,experts_99
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359749,5848,13,5,0,0.7353605,201.3246908,1,1,1,7,1,0.166666667,0.795379616,201.0726475,0,0,0,0,0,0,1,9,1.763765059,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359760,5792,13,5,0,0.34655867,200.6637527,1,1,1,6,1,0.166666667,0.158199417,201.0513144,0,0,0,0,1,0,1,2,1.284234655,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359764,5763,13,5,0,0.311136332,201.369606,1,1,1,6,1,0.166666667,0.886176022,201.0390308,0,0,0,0,1,0,1,10,1.570055404,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359766,6001,13,5,0,0.445501295,201.0042341,1,1,2,6,1,0.166666667,0.977020821,200.5494982,0,0,0,0,1,0,1,8,1.471269892,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359771,5243,13,5,0,0.490158846,200.7335559,1,1,2,6,1,0.166666667,0.608816819,201.132304,0,0,0,0,0,0,1,7,1.153986158,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359768,5111,13,5,0,0.559778613,200.9130297,1,1,2,6,1,0.166666667,0.682645729,200.6303441,0,0,0,0,0,0,1,3,1.329846691,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359776,5395,13,5,0,0.897407103,200.8754747,1,1,1,6,1,0.166666667,0.788920457,200.4364441,0,0,0,0,1,0,1,0,1.291449133,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359774,5285,13,5,0,0.016750877,201.0529575,1,1,1,6,1,0.166666667,0.816785074,200.7987763,0,0,0,0,0,0,1,3,1.425988995,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359773,5362,13,5,0,0.925909501,200.8455308,1,1,1,7,1,0.166666667,0.822436484,201.1593733,0,0,0,0,1,0,1,0,1.12501492,0,,2020/5/2 3:02,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359784,5602,13,5,0,0.874003961,201.0015591,1,1,1,6,1,0.166666667,0.88071378,200.5185437,0,0,0,0,1,0,1,4,1.323669974,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359789,5954,13,5,0,0.71691579,200.7492053,1,1,1,7,1,0.166666667,0.408663109,200.4670242,0,0,0,0,1,0,1,5,1.526905996,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359783,5089,13,5,0,0.842360158,200.9003299,1,1,1,6,1,0.166666667,0.730462987,200.4605677,0,0,0,0,1,0,1,9,1.033077649,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359793,5207,13,5,0,0.763721827,200.9945408,1,1,2,7,1,0.166666667,0.747308365,201.0534473,0,0,0,0,1,0,1,8,1.676146843,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359789,5866,13,5,0,0.781798515,201.336453,1,1,2,7,1,0.166666667,0.013101792,200.8715377,0,0,0,0,0,0,1,7,1.934409136,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359800,5510,13,5,0,0.518662913,201.301876,1,1,1,7,1,0.166666667,0.990291273,200.5998868,0,0,0,0,0,0,1,1,1.148738871,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359801,5542,13,5,0,0.35711639,201.37619,1,1,2,7,1,0.166666667,0.614957257,200.7365494,0,0,0,0,1,0,1,1,1.838673427,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359803,5101,13,5,0,0.419398675,200.8156285,1,1,1,6,1,0.166666667,0.887138624,200.8828899,0,0,0,0,0,0,1,6,1.193171419,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359805,5445,13,5,0,0.951017236,200.992468,1,1,1,7,1,0.166666667,0.001241132,200.7948264,0,0,0,0,0,0,1,3,1.413367821,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359809,5310,13,5,0,0.079525465,200.7155148,1,1,1,6,1,0.166666667,0.602702416,200.7581596,0,0,0,0,0,0,1,4,1.58264839,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359816,5870,13,5,0,0.814173478,201.0937837,1,1,2,7,1,0.166666667,0.687957583,201.0818247,0,0,0,0,0,0,1,1,1.128739681,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359819,5388,13,5,0,0.460921735,200.6129032,1,1,1,6,1,0.166666667,0.031309486,201.1971197,0,0,0,0,0,0,1,2,1.715408541,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359813,5441,13,5,0,0.937064355,201.0874202,1,1,1,7,1,0.166666667,0.697644718,200.642948,0,0,0,0,1,0,1,4,1.537256078,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359819,5219,13,5,0,0.132404226,200.910341,1,1,1,7,1,0.166666667,0.209662373,200.8033885,0,0,0,0,1,0,1,5,1.309667823,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359820,5891,13,5,0,0.078177805,200.7052089,1,1,2,6,1,0.166666667,0.14360188,201.3218996,0,0,0,0,1,0,1,9,1.688492343,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359822,5531,13,5,0,0.89719049,201.0792056,1,1,2,6,1,0.166666667,0.533624173,200.6083683,0,0,0,0,0,0,1,5,1.567611436,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359831,5582,13,5,0,0.599293726,200.903245,1,1,2,6,1,0.166666667,0.958449059,200.8529475,0,0,0,0,1,0,1,6,1.424452688,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359833,5711,13,5,0,0.553731501,200.5324262,1,1,2,7,1,0.166666667,0.830140585,200.8274337,0,0,0,0,0,0,1,0,1.96127256,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359832,6018,13,5,0,0.613154194,200.9435649,1,1,1,6,1,0.166666667,0.433854188,200.4541437,0,0,0,0,1,0,1,2,1.397589922,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359842,5850,13,5,0,0.868391286,200.6963424,1,1,1,6,1,0.166666667,0.058121512,200.9831425,0,0,0,0,0,0,1,0,1.189944168,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359837,5842,13,5,0,0.298468442,200.4468008,1,1,1,7,1,0.166666667,0.221559014,201.2648652,0,0,0,0,0,0,1,0,1.198563114,0,,2020/5/2 3:03,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359844,5904,13,5,0,0.28451434,200.5074023,1,1,2,6,1,0.166666667,0.563280936,201.3901429,0,0,0,0,0,0,1,4,1.559705921,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359842,5433,13,5,0,0.896117367,200.8532767,1,1,2,6,1,0.166666667,0.869237897,201.2977758,0,0,0,0,0,0,1,6,1.706316829,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359854,5809,13,5,0,0.192638846,200.9836247,1,1,2,7,1,0.166666667,0.122924724,200.9015174,0,0,0,0,0,0,1,5,1.659216821,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359851,5811,13,5,0,0.409753762,200.6811677,1,1,1,6,1,0.166666667,0.217469513,200.8699594,0,0,0,0,0,0,1,7,1.517144481,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359852,5705,13,5,0,0.54672205,200.9730295,1,1,1,7,1,0.166666667,0.269549374,201.0435322,0,0,0,0,0,0,1,3,1.997931409,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359855,5814,13,5,0,0.008489885,200.5576244,1,1,1,7,1,0.166666667,0.27527582,200.7805156,0,0,0,0,0,0,1,5,1.548583204,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359859,5873,13,5,0,0.509005068,200.8860961,1,1,1,7,1,0.166666667,0.112941578,200.7060019,0,0,0,0,0,0,1,4,1.754075725,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359861,5628,13,5,0,0.141939316,201.052685,1,1,1,7,1,0.166666667,0.564004131,201.3346926,0,0,0,0,1,0,1,9,1.925110093,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359863,5761,13,5,0,0.452373752,200.9205282,1,1,2,7,1,0.166666667,0.190726077,200.6041232,0,0,0,0,0,0,1,9,1.901961716,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359868,5051,13,5,0,0.802692285,200.9889523,1,1,1,6,1,0.166666667,0.669443793,201.3411502,0,0,0,0,1,0,1,10,1.905618945,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359871,5664,13,5,0,0.523297266,201.2266262,1,1,1,6,1,0.166666667,0.056444952,200.7212589,0,0,0,0,0,0,1,4,1.583005175,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359879,5577,13,5,0,0.877002685,200.6071827,1,1,2,6,1,0.166666667,0.417317153,200.6989785,0,0,0,0,0,0,1,10,1.082829742,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359883,5349,13,5,0,0.404851231,200.9999542,1,1,2,6,1,0.166666667,0.119613185,201.1860823,0,0,0,0,0,0,1,1,1.528177597,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359884,5233,13,5,0,0.616979646,201.1707039,1,1,1,6,1,0.166666667,0.37390917,200.7884837,0,0,0,0,1,0,1,7,1.043418374,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359885,5483,13,5,0,0.186104997,201.1190201,1,1,2,6,1,0.166666667,0.118714955,200.7864665,0,0,0,0,1,0,1,6,1.946803335,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359888,5382,13,5,0,0.905671597,201.072295,1,1,2,6,1,0.166666667,0.218377172,200.9035775,0,0,0,0,0,0,1,5,1.434703223,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359893,5905,13,5,0,0.546553055,200.8860692,1,1,2,7,1,0.166666667,0.111181429,200.6809283,0,0,0,0,0,0,1,5,1.745866245,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359897,5050,13,5,0,0.205295127,201.2091814,1,1,1,6,1,0.166666667,0.659840215,200.6828357,0,0,0,0,0,0,1,8,1.170377615,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359903,5030,13,5,0,0.695065056,200.4687184,1,1,1,7,1,0.166666667,0.153016646,201.3530752,0,0,0,0,1,0,1,9,1.071661187,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359903,5365,13,5,0,0.442952121,200.9921361,1,1,2,7,1,0.166666667,0.062266418,200.9732575,0,0,0,0,1,0,1,9,1.424490161,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359899,5472,13,5,0,0.605000974,200.4781713,1,1,2,6,1,0.166666667,0.929274355,201.0038674,0,0,0,0,1,0,1,1,1.492817832,0,,2020/5/2 3:04,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359912,5653,13,5,0,0.07794416,200.6234762,1,1,1,7,1,0.166666667,0.183591607,200.7423488,0,0,0,0,1,0,1,3,1.049805855,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359914,5323,13,5,0,0.929679437,200.9032039,1,1,2,6,1,0.166666667,0.7626,200.5327521,0,0,0,0,1,0,1,5,1.276748722,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359912,5638,13,5,0,0.929039092,200.7748022,1,1,1,7,1,0.166666667,0.820439329,200.6369037,0,0,0,0,0,0,1,9,1.720027604,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359915,5898,13,5,0,0.940936998,201.1504599,1,1,2,6,1,0.166666667,0.767239728,200.795603,0,0,0,0,0,0,1,7,1.037970303,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359919,5072,13,5,0,0.956921442,200.7503675,1,1,2,7,1,0.166666667,0.098691654,201.1078641,0,0,0,0,1,0,1,6,1.174211051,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359921,5528,13,5,0,0.844713801,200.5124582,1,1,2,6,1,0.166666667,0.361285396,201.0384036,0,0,0,0,1,0,1,8,1.040338992,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359923,5294,13,5,0,0.949422648,200.7942986,1,1,2,7,1,0.166666667,0.572302013,200.7343763,0,0,0,0,1,0,1,1,1.528842459,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359932,5608,13,5,0,0.87456002,200.8093732,1,1,1,7,1,0.166666667,0.372296555,201.2851452,0,0,0,0,0,0,1,7,1.411581748,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359931,5842,13,5,0,0.239193598,201.0259752,1,1,2,6,1,0.166666667,0.858918912,201.0024839,0,0,0,0,0,0,1,8,1.2909704,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359934,5754,13,5,0,0.86261711,201.3951859,1,1,1,6,1,0.166666667,0.760456351,201.2767238,0,0,0,0,0,0,1,9,1.608302977,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359939,5387,13,5,0,0.222680276,201.2822227,1,1,1,7,1,0.166666667,0.352984372,200.5150775,0,0,0,0,1,0,1,10,1.086879521,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359943,5298,13,5,0,0.188872035,201.1116216,1,1,2,6,1,0.166666667,0.727262779,200.4557936,0,0,0,0,0,0,1,4,1.32216063,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359948,5771,13,5,0,0.686272394,200.8148097,1,1,1,6,1,0.166666667,0.115969137,200.4777872,0,0,0,0,1,0,1,7,1.411701952,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359947,5596,13,5,0,0.176850087,201.2413855,1,1,2,7,1,0.166666667,0.194070777,200.7076746,0,0,0,0,0,0,1,1,1.958541339,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359950,5109,13,5,0,0.653552009,200.5565753,1,1,2,7,1,0.166666667,0.123751878,200.4326676,0,0,0,0,1,0,1,7,1.102694365,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359949,5873,13,5,0,0.647694178,200.7104685,1,1,1,6,1,0.166666667,0.312752186,201.368633,0,0,0,0,0,0,1,1,1.295212818,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359951,5607,13,5,0,0.192386977,201.3829084,1,1,2,6,1,0.166666667,0.296485386,201.1244755,0,0,0,0,1,0,1,6,1.18353222,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359953,5427,13,5,0,0.479120275,201.0973092,1,1,1,7,1,0.166666667,0.951153976,200.5764058,0,0,0,0,0,0,1,7,1.432533713,0,,2020/5/2 3:05,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359966,5770,13,5,0,0.398724486,201.2050388,1,1,1,6,1,0.166666667,0.32338008,201.2038482,0,0,0,0,0,0,1,0,1.195599092,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359965,5700,13,5,0,0.774700057,200.9917353,1,1,1,7,1,0.166666667,0.020429718,200.4030489,0,0,0,0,0,0,1,6,1.841382831,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359969,5797,13,5,0,0.422043628,200.8139265,1,1,1,6,1,0.166666667,0.800090465,200.4312947,0,0,0,0,1,0,1,1,1.711730652,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359972,5868,13,5,0,0.290447534,201.0960146,1,1,2,6,1,0.166666667,0.411099283,200.9958625,0,0,0,0,1,0,1,6,1.738011258,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359971,5593,13,5,0,0.919991221,200.9138909,1,1,2,6,1,0.166666667,0.147440416,201.1183219,0,0,0,0,0,0,1,10,1.072674265,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359977,5577,13,5,0,0.172294716,201.0004018,1,1,2,7,1,0.166666667,0.09164981,201.2832446,0,0,0,0,0,0,1,6,1.707475579,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359974,5340,13,5,0,0.703921393,200.7804116,1,1,2,7,1,0.166666667,0.306583081,200.9193994,0,0,0,0,1,0,1,6,1.472492029,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359984,5327,13,5,0,0.456794257,201.2982713,1,1,2,7,1,0.166666667,0.995983868,200.8618381,0,0,0,0,0,0,1,3,1.850093691,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359986,5804,13,5,0,0.641674944,200.8154319,1,1,1,7,1,0.166666667,0.029327942,200.4354996,0,0,0,0,0,0,1,10,1.832850946,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359985,5474,13,5,0,0.675916885,201.1123965,1,1,1,6,1,0.166666667,0.819943695,201.0357989,0,0,0,0,1,0,1,8,1.355497701,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359986,5302,13,5,0,0.666957751,201.1663101,1,1,1,6,1,0.166666667,0.176360297,200.4652732,0,0,0,0,0,0,1,10,1.335008672,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588359997,5266,13,5,0,0.509011414,200.5583166,1,1,2,6,1,0.166666667,0.343193817,201.1419164,0,0,0,0,0,0,1,5,1.517645042,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360000,5206,13,5,0,0.898470689,201.2843019,1,1,1,7,1,0.166666667,0.384383625,200.8863276,0,0,0,0,0,0,1,5,1.322782186,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360000,5402,13,5,0,0.255221811,200.9529528,1,1,2,6,1,0.166666667,0.116727924,201.1016529,0,0,0,0,1,0,1,4,1.752671575,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360001,5696,13,5,0,0.296219715,201.1508293,1,1,2,7,1,0.166666667,0.493879277,200.9682697,0,0,0,0,0,0,1,3,1.672046308,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360007,5879,13,5,0,0.031716433,201.2292642,1,1,2,6,1,0.166666667,0.007933397,200.5364879,0,0,0,0,1,0,1,6,1.788880905,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360006,5363,13,5,0,0.569292011,201.1097109,1,1,1,7,1,0.166666667,0.870320127,201.0376422,0,0,0,0,1,0,1,3,1.301464109,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360009,5704,13,5,0,0.28007314,201.3054647,1,1,2,7,1,0.166666667,0.853271849,200.8322202,0,0,0,0,0,0,1,7,1.085577341,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360018,5142,13,5,0,0.05722079,200.9389954,1,1,2,6,1,0.166666667,0.310111381,200.7124779,0,0,0,0,0,0,1,8,1.640570675,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360021,5946,13,5,0,0.092853673,200.4424385,1,1,2,6,1,0.166666667,0.368045772,201.2322809,0,0,0,0,0,0,1,3,1.759988734,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360016,5526,13,5,0,0.920287288,200.9995705,1,1,1,6,1,0.166666667,0.830524111,200.959573,0,0,0,0,1,0,1,7,1.619415493,0,,2020/5/2 3:06,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360022,6007,13,5,0,0.569230019,200.4144914,1,1,2,7,1,0.166666667,0.621111828,200.6754283,0,0,0,0,0,0,1,4,1.560710661,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360031,5320,13,5,0,0.215775027,201.0017225,1,1,2,7,1,0.166666667,0.867262501,200.4698326,0,0,0,0,0,0,1,3,1.758419449,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360029,5699,13,5,0,0.093506188,201.3602698,1,1,2,6,1,0.166666667,0.220739104,200.8815218,0,0,0,0,1,0,1,7,1.17092468,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360029,5574,13,5,0,0.772557923,201.3101216,1,1,2,6,1,0.166666667,0.63126255,201.0169812,0,0,0,0,0,0,1,8,1.903520597,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360031,5125,13,5,0,0.395038108,200.9900637,1,1,2,7,1,0.166666667,0.506069129,200.8239851,0,0,0,0,0,0,1,0,1.787665865,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360037,5097,13,5,0,0.115185218,200.6002432,1,1,2,7,1,0.166666667,0.376600934,200.8050339,0,0,0,0,0,0,1,7,1.785769957,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360041,5415,13,5,0,0.52565167,200.6480807,1,1,2,6,1,0.166666667,0.018359244,201.0830634,0,0,0,0,1,0,1,0,1.59336586,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360050,5737,13,5,0,0.479679275,200.6069075,1,1,2,6,1,0.166666667,0.559634158,201.3922362,0,0,0,0,1,0,1,2,1.5931152,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360052,5508,13,5,0,0.83810769,200.9874238,1,1,1,7,1,0.166666667,0.107402225,200.6842941,0,0,0,0,0,0,1,2,1.647622956,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360048,5433,13,5,0,0.261071616,201.3816681,1,1,1,7,1,0.166666667,0.684630187,200.7686178,0,0,0,0,0,0,1,3,1.478311596,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360049,5220,13,5,0,0.742405546,200.9197858,1,1,1,7,1,0.166666667,0.627815376,200.5185813,0,0,0,0,1,0,1,4,1.966423448,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360057,5190,13,5,0,0.909448934,201.1930837,1,1,1,7,1,0.166666667,0.06167728,201.3417205,0,0,0,0,0,0,1,8,1.920631049,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360059,5566,13,5,0,0.695411605,200.8090071,1,1,1,6,1,0.166666667,0.834396899,201.2947022,0,0,0,0,0,0,1,1,1.186285848,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360067,5745,13,5,0,0.217263099,201.2309281,1,1,1,6,1,0.166666667,0.529421678,201.0173233,0,0,0,0,1,0,1,6,1.517638441,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360061,5671,13,5,0,0.872314949,200.7105143,1,1,1,6,1,0.166666667,0.063064554,200.6889671,0,0,0,0,0,0,1,4,1.521850197,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360064,5901,13,5,0,0.126892125,201.3226548,1,1,2,7,1,0.166666667,0.703077926,201.375103,0,0,0,0,0,0,1,3,1.844579923,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360071,5665,13,5,0,0.722947281,200.8277567,1,1,2,7,1,0.166666667,0.089294579,200.7374751,0,0,0,0,1,0,1,9,1.944428152,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360078,5652,13,5,0,0.316379194,201.0541427,1,1,2,7,1,0.166666667,0.055005987,200.7988376,0,0,0,0,0,0,1,10,1.240177584,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360077,5582,13,5,0,0.116262343,200.7432694,1,1,1,6,1,0.166666667,0.561290755,200.5434527,0,0,0,0,1,0,1,4,1.137343985,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360080,5738,13,5,0,0.679935169,200.9505667,1,1,1,7,1,0.166666667,0.199905329,200.8964107,0,0,0,0,1,0,1,6,1.248503125,0,,2020/5/2 3:08,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360079,5920,13,5,0,0.572714567,200.9802281,1,1,1,7,1,0.166666667,0.583301693,200.8719535,0,0,0,0,0,0,1,3,1.775928793,0,,2020/5/2 3:07,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360086,5851,13,5,0,0.95840297,200.4836459,1,1,1,7,1,0.166666667,0.78343346,200.8393743,0,0,0,0,1,0,1,8,1.850261536,0,,2020/5/2 3:08,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360085,5885,13,5,0,0.597277057,201.3166319,1,1,1,7,1,0.166666667,0.117741592,200.9549043,0,0,0,0,1,0,1,0,1.884885392,0,,2020/5/2 3:08,0
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588360088,5559,13,5,0,0.526000571,201.0933891,1,1,1,6,1,0.166666667,0.22819026,201.3608558,0,0,0,0,1,0,1,5,1.693603823,0,,2020/5/2 3:08,0
